group_id,representative_index,duplicate_index,match_reason,representative_title,duplicate_title
1097,1408,2251,doi,Sex-biased hippocampal pathology in the 5XFAD mouse model of Alzheimer's disease: A multi-omic analysis.,Sex‐biased hippocampal pathology in the 5XFAD mouse model of Alzheimer's disease: A multi‐omic analysis
1098,1415,1973,doi,Untangling Determinants of Enhanced Health and Lifespan through a Multi-omics Approach in Mice.,Untangling Determinants of Enhanced Health and Lifespan through a Multi-omics Approach in Mice
1100,2363,1431,doi,"Crosstalk among intestinal barrier, gut microbiota and serum metabolome after a polyphenol-rich diet in older subjects with ""leaky gut"": The MaPLE trial.","Crosstalk among intestinal barrier, gut microbiota and serum metabolome after a polyphenol-rich diet in older subjects with ""leaky gut"": The MaPLE trial."
1101,1434,2380,doi,Metabolic reprogramming during hyperammonemia targets mitochondrial function and postmitotic senescence.,Metabolic reprogramming during hyperammonemia targets mitochondrial function and postmitotic senescence
1110,1553,2754,doi,A complex systems approach to mosaic loss of the Y chromosome.,A complex systems approach to mosaic loss of the Y chromosome
1110,1553,4125,doi,A complex systems approach to mosaic loss of the Y chromosome.,A complex systems approach to mosaic loss of the Y chromosome
1115,1602,2078,doi,Multi-Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single-Blinded Randomized Placebo-Controlled Therapeutic Plasma Exchange.,Multi-Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single-Blinded Randomized Placebo-Controlled Therapeutic Plasma Exchange
1115,1602,2880,doi,Multi-Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single-Blinded Randomized Placebo-Controlled Therapeutic Plasma Exchange.,Multi‐Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single‐Blinded Randomized Placebo‐Controlled Therapeutic Plasma Exchange
1118,2942,1640,doi,Mechanism of crosstalk between DNA methylation and histone acetylation and related advances in diagnosis and treatment of premature ovarian failure,Mechanism of crosstalk between DNA methylation and histone acetylation and related advances in diagnosis and treatment of premature ovarian failure.
1119,1646,2956,doi,Co-morbid mechanisms of intervertebral disc degeneration and osteoporosis: biomechanical coupling and molecular pathways synergistically driving degenerative lesions.,Co-morbid mechanisms of intervertebral disc degeneration and osteoporosis: biomechanical coupling and molecular pathways synergistically driving degenerative lesions
1120,1647,2040,doi,Low-Density Lipoprotein Cholesterol as a Protective Factor in COPD and Implications for Statin Therapy: A Multi-Omics Genetic Epidemiology Study.,Low-Density Lipoprotein Cholesterol as a Protective Factor in COPD and Implications for Statin Therapy: A Multi-Omics Genetic Epidemiology Study
1121,1649,2037,doi,"Placental DNA methylation key topics: sex- and cell-type specificity, mediation, multi-omics, and biomarker discovery.","Placental DNA methylation key topics: sex- and cell-type specificity, mediation, multi-omics, and biomarker discovery"
1122,1650,2077,doi,Multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones.,Multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones
1122,1650,2958,doi,Multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones.,Multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones
1124,1727,2092,doi,Luteolin Alleviates Vascular Senescence Through Retinoic Acid-Peroxisome Proliferator-Activated Receptor Signaling and Lipid Metabolism Remodeling Combined with Multi-Omics Analysis.,Luteolin Alleviates Vascular Senescence Through Retinoic Acid–Peroxisome Proliferator-Activated Receptor Signaling and Lipid Metabolism Remodeling Combined with Multi-Omics Analysis
1128,1780,3295,doi,Research progress on the spatiotemporal dynamics of therapy-induced senescence in remodeling the tumor microenvironment.,Research progress on the spatiotemporal dynamics of therapy-induced senescence in remodeling the tumor microenvironment
1136,1860,3487,doi,"The Gut-Muscle Axis in Sarcopenia: Mechanisms, Evidence Gaps and Translational Challenges.","The Gut–Muscle Axis in Sarcopenia: Mechanisms, Evidence Gaps and Translational Challenges"
1138,3627,1917,doi,Integrative multi-omics analysis identifies a robust 14-metabolite signature and reveals microbiome–metabolite–host interactions in atherosclerosis,Integrative multi-omics analysis identifies a robust 14-metabolite signature and reveals microbiome-metabolite-host interactions in atherosclerosis.
1145,2377,1981,doi,Exploring the Mechanism of Action of Canmei Formula Against Colorectal Adenoma Through Multi-Omics Technique,Exploring the Mechanism of Action of Canmei Formula Against Colorectal Adenoma Through Multi-Omics Technique
1147,2553,2004,doi,Multiomic analysis of cervical squamous cell carcinoma identifies cellular ecosystems with biological and clinical relevance,Multiomic analysis of cervical squamous cell carcinoma identifies cellular ecosystems with biological and clinical relevance
1159,2905,2041,doi,TabNet Fusion Framework for Explainable Multi-Omics Alzheimer's Disease Classification,TabNet Fusion Framework for Explainable Multi-Omics Alzheimer's Disease Classification
1162,2783,2054,doi,Multi‐Omics Analysis of Aberrances and Functional Implications of IRF5 in Digestive Tract Tumours,Multi-Omics Analysis of Aberrances and Functional Implications of IRF5 in Digestive Tract Tumours
1171,4120,2103,doi,Multi-omics architecture of childhood obesity and metabolic dysfunction uncovers biological pathways and prenatal determinants,Multi-omics architecture of childhood obesity and metabolic dysfunction uncovers biological pathways and prenatal determinants
1176,3248,2118,doi,Single‐Cell and Multiomics Characterization of p21 in Cancer Progression and Therapeutic Sensitivity,Single-Cell and Multiomics Characterization of p21 in Cancer Progression and Therapeutic Sensitivity
1259,3759,2274,doi,Gut microbiota and human NAFLD: disentangling microbial signatures from metabolic disorders,Gut microbiota and human NAFLD: disentangling microbial signatures from metabolic disorders
1263,2282,2283,doi,Harnessing peripheral DNA methylation differences in the Alzheimer’s Disease Neuroimaging Initiative (ADNI) to reveal novel biomarkers of disease,Harnessing peripheral DNA methylation differences in the Alzheimer’s Disease Neuroimaging Initiative (ADNI) to reveal novel biomarkers of disease
1278,2306,2307,doi,Prognosis prediction model for conversion from mild cognitive impairment to Alzheimer’s disease created by integrative analysis of multi-omics data,Prognosis prediction model for conversion from mild cognitive impairment to Alzheimer’s disease created by integrative analysis of multi-omics data
1282,2312,2313,doi,Multiomics analyses unveil the involvement of microRNAs in pear fruit senescence under high- or low-temperature conditions,Multiomics analyses unveil the involvement of microRNAs in pear fruit senescence under high- or low-temperature conditions
1293,2332,2333,doi,Genetic control of fetal placental genomics contributes to development of health and disease,"Distal mediator-enriched, placental transcriptome-wide analyses illustrate the Developmental Origins of Health and Disease"
1310,2359,3812,doi,Multiomics integration in the age of million single cell data,Multi-omics integration in the age of million single-cell data
1327,2394,2392,doi,Placental genomics mediates genetic associations with complex health traits and disease,Placental genomics mediates genetic associations with complex health traits and disease
1327,2394,3825,transitive_exact_match,Placental genomics mediates genetic associations with complex health traits and disease,Placental genomics mediates genetic associations with complex health traits and disease
1344,2422,2423,doi,Novel App knock-in mouse model shows key features of amyloid pathology and reveals profound metabolic dysregulation of microglia,Novel App knock-in mouse model shows key features of amyloid pathology and reveals profound metabolic dysregulation of microglia
1355,2442,2457,doi,"Mixed Tree Nuts, Cognition, and Gut Microbiota: A 4-Week, Placebo-Controlled, Randomized Crossover Trial in Healthy Nonelderly Adults","Mixed Tree Nuts, Cognition, and Gut Microbiota: A 4-Week, Placebo-Controlled, Randomized Crossover Trial in Healthy Nonelderly Adults."
1390,2504,3902,doi,Sex specific molecular networks and key drivers of Alzheimer’s disease,Sex specific molecular networks and key drivers of Alzheimer’s disease
1391,2506,3912,doi,Defining a longevity biotechnology company,Defining a longevity biotechnology company
1396,2515,3922,doi,The Aging Biomarker Consortium represents a new era for aging research in China,The Aging Biomarker Consortium represents a new era for aging research in China
1398,2523,3916,doi,Education as a key factor in longevity,Education as a key factor in longevity
1460,4045,2638,doi,Gene regulatory networks in disease and ageing,Gene regulatory networks in disease and ageing
1473,2670,4068,doi,Nonlinear dynamics of multi-omics profiles during human aging,Nonlinear dynamics of multi-omics profiles during human aging
1492,2711,4069,doi,Metabolite and protein associations with general health in the population-based CHRIS study,Metabolite and protein associations with general health in the population-based CHRIS study
1521,2749,4085,doi,Bifidobacterium animalis Probio-M8 improves sarcopenia physical performance by mitigating creatine restrictions imposed by microbial metabolites,Bifidobacterium animalis Probio-M8 improves sarcopenia physical performance by mitigating creatine restrictions imposed by microbial metabolites
1536,4142,2798,doi,Plasma lipidomic analysis reveals disruption of ether phosphatidylcholine biosynthesis and facilitates early detection of hepatitis B-related hepatocellular carcinoma,Plasma lipidomic analysis reveals disruption of ether phosphatidylcholine biosynthesis and facilitates early detection of hepatitis B-related hepatocellular carcinoma
1593,4234,2922,doi,Integrative multi-omics approach for identifying and classifying high-risk patients in prostate cancer management,Integrative multi-omics approach for identifying and classifying high-risk patients in prostate cancer management
