record_id,doi,title,normalized_title,source_cohort,publication_form_initial,eligibility_ledger,eligibility_decision,version_candidate_id,provisional_canonical_report,study_id,report_to_study_status,synthesis_inclusion_status
doi:10.3389/fpls.2020.589005,10.3389/fpls.2020.589005,Elucidation of the miR164c-Guided Gene/Protein Interaction Network Controlling Seed Vigor in Rice.,elucidation of the mir164c guided gene protein interaction network controlling seed vigor in rice,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3389/fpsyt.2023.1070556,10.3389/fpsyt.2023.1070556,A human stem cell-derived neuronal model of morphine exposure reflects brain dysregulation in opioid use disorder: Transcriptomic and epigenetic characterization of postmortem-derived iPSC neurons.,a human stem cell derived neuronal model of morphine exposure reflects brain dysregulation in opioid use disorder transcriptomic and epigenetic characterization of postmortem derived ipsc neurons,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/antiox10020262,10.3390/antiox10020262,Rebaudioside A Enhances Resistance to Oxidative Stress and Extends Lifespan and Healthspan in Caenorhabditis elegans,rebaudioside a enhances resistance to oxidative stress and extends lifespan and healthspan in caenorhabditis elegans,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/antiox13080945,10.3390/antiox13080945,Anoectochilus roxburghii Extract Extends the Lifespan of Caenorhabditis elegans through Activating the daf-16 /FoxO Pathway.,anoectochilus roxburghii extract extends the lifespan of caenorhabditis elegans through activating the daf 16 foxo pathway,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/antiox13121453,10.3390/antiox13121453,"Function Analysis of Heme Peroxidase Genes, MpPxd2 and MpPxd4, Under Thiacloprid Exposure in the Neonicotinoid-Resistant Myzus persicae (Sulzer).",function analysis of heme peroxidase genes mppxd2 and mppxd4 under thiacloprid exposure in the neonicotinoid resistant myzus persicae sulzer,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/antiox13121500,10.3390/antiox13121500,Protective Effects of Exogenous Melatonin Administration on White Fat Metabolism Disruption Induced by Aging and a High-Fat Diet in Mice.,protective effects of exogenous melatonin administration on white fat metabolism disruption induced by aging and a high fat diet in mice,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/biology14121801,10.3390/biology14121801,Mechanistic Study of Hypoxia-Mediated Regulation of Osteoblast Senescence via ATP6V1A-Dependent Modulation of Metabolic Remodeling.,mechanistic study of hypoxia mediated regulation of osteoblast senescence via atp6v1a dependent modulation of metabolic remodeling,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/biology15050441,10.3390/biology15050441,Age-Dependent Alterations in Intestinal Barrier Function: Involvement of Microbiota and TLR4 Signaling.,age dependent alterations in intestinal barrier function involvement of microbiota and tlr4 signaling,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/cancers17050791,10.3390/cancers17050791,H2AJ Is a Direct Androgen Receptor Target Gene That Regulates Androgen-Induced Cellular Senescence and Inhibits Mesenchymal Markers in Prostate Cancer Cells.,h2aj is a direct androgen receptor target gene that regulates androgen induced cellular senescence and inhibits mesenchymal markers in prostate cancer cells,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/cancers18091330,10.3390/cancers18091330,Integrative Analysis of Cellular Senescence-Related Genes Identifies FOLR1 as a Novel Tumor Suppressor and a Potential Therapeutic Target in Lung Adenocarcinoma.,integrative analysis of cellular senescence related genes identifies folr1 as a novel tumor suppressor and a potential therapeutic target in lung adenocarcinoma,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/ijms231911110,10.3390/ijms231911110,Consequences of Autophagy Deletion on the Age-Related Changes in the Epidermal Lipidome of Mice,consequences of autophagy deletion on the age related changes in the epidermal lipidome of mice,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/ijms26094389,10.3390/ijms26094389,Natural Variation of StNADC Regulates Plant Senescence in Tetraploid Potatoes (Solanum tuberosum L.),natural variation of stnadc regulates plant senescence in tetraploid potatoes solanum tuberosum l,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/ijms26125675,10.3390/ijms26125675,Genome-Wide Identification of Luffa Sucrose Synthase Genes Reveals LaSUS1 -Mediated Sugar Metabolism Boosting Drought Tolerance.,genome wide identification of luffa sucrose synthase genes reveals lasus1 mediated sugar metabolism boosting drought tolerance,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/ijms27093933,10.3390/ijms27093933,Codonopsis pilosula Polysaccharide (CPP) Alleviates D-Gal-Induced Aging and Gut Microbiota Dysbiosis,codonopsis pilosula polysaccharide cpp alleviates d gal induced aging and gut microbiota dysbiosis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/ph18060846,10.3390/ph18060846,Exploring the Potential Association Between Inhaled Corticosteroid and Face Aging Risk: A Mendelian Randomization Study.,exploring the potential association between inhaled corticosteroid and face aging risk a mendelian randomization study,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.3390/plants15152337,10.3390/plants15152337,Dynamics of Functional Traits and Molecular Regulation in the Vascular Cambium Across Different Ages of Styphnolobium japonicum,dynamics of functional traits and molecular regulation in the vascular cambium across different ages of styphnolobium japonicum,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.4331/wjbc.v7.i1.188,10.4331/wjbc.v7.i1.188,Epigenetic alteration to activate Bmp2-Smad signaling in Raf-induced senescence.,epigenetic alteration to activate bmp2 smad signaling in raf induced senescence,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64336/001c.155781,10.64336/001c.155781,Cell-type-specific chromatin accessibility patterns in aging hippocampal neural stem cells reveal MEF2 family motif enrichment,cell type specific chromatin accessibility patterns in aging hippocampal neural stem cells reveal mef2 family motif enrichment,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64898/2025.12.03.692074,10.64898/2025.12.03.692074,A microprotein encoded by FERMT3 modulates endothelial cell protein catabolism and induces p53-mediated cell cycle arrest and senescence,a microprotein encoded by fermt3 modulates endothelial cell protein catabolism and induces p53 mediated cell cycle arrest and senescence,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64898/2026.01.20.700435,10.64898/2026.01.20.700435,"Acetyl-CoA availability regulates neuronal metabolism, growth, and synaptic activity.",acetyl coa availability regulates neuronal metabolism growth and synaptic activity,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64898/2026.02.02.703301,10.64898/2026.02.02.703301,Transcriptome-wide association study and fly experiments uncover the role of CoA synthase in ageing across species,transcriptome wide association study and fly experiments uncover the role of coa synthase in ageing across species,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64898/2026.05.18.726092,10.64898/2026.05.18.726092,TORC1 integrates metabolic state transitions during aging,torc1 integrates metabolic state transitions during aging,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64898/2026.06.19.730442,10.64898/2026.06.19.730442,Aging promotes inflammation and steatosis in alcohol-associated liver disease in mice,aging promotes inflammation and steatosis in alcohol associated liver disease in mice,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.64898/2026.07.05.26356402,10.64898/2026.07.05.26356402,A generator-matrix causal-inference framework separates measurable aging biomarkers from mortality-driving latent dynamics in humans,a generator matrix causal inference framework separates measurable aging biomarkers from mortality driving latent dynamics in humans,stable_layer_pair_extension,repository_preprint,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
